unique_id,mae,rmse,acc,nrmse,nmae,smape,crps,crpss,crpss_es,threshold_brier_score,less,
03478,0.8176020805434284,1.1431336500909606,0.6986206083889256,0.5250084778909175,0.26552057136558266,0.41247800659836154,0.5715918880202543,0.3239174728741548,0.0925320387225963,0.09988800705467372,0.36691177711353573,
03479,0.8183540994327739,1.1439785616973768,0.6982418701996395,0.5253960925858262,0.26576455849902025,0.4128509300285715,0.5724137163497386,0.3229476472133967,0.0928168366350044,0.09989594356261022,0.3658774444655535,
03489,0.8184420387124757,1.1443167321753247,0.6980163020001986,0.5255505387553172,0.2657924517086987,0.4128638120675907,0.5720861242825755,0.3233384504031061,0.09261427634254282,0.09999999999999999,0.3653600273618818,
03567,0.818399611024252,1.1442287844363161,0.6980994449986505,0.5255121489804385,0.2657796051289798,0.41254102829519895,0.5722981899268272,0.3230827604636238,0.09269410148692747,0.09920634920634923,0.3666848566594298,
03568,0.8184875503039538,1.1445647300787023,0.6978772042438218,0.5256655721034623,0.26580749833865824,0.4125539103342182,0.5717464252367034,0.3237385913030301,0.0923601423966312,0.09939506172839507,0.3661544764153725,
03569,0.8192395691932992,1.1454109474226624,0.6975018610426981,0.5260537846179331,0.2660514854720959,0.4129268337644281,0.572506830719033,0.3228405435690512,0.09260217482791393,0.0992231040564374,0.36512343010401965,
03578,0.8188517342233391,1.1448464998824768,0.6978453811304135,0.5257952383834995,0.2659263468636523,0.4126476519885855,0.5725676861090379,0.32276492492852477,0.09268445693730236,0.09928130511463845,0.36647664892277115,
03579,0.8196037531126846,1.1456938008611763,0.6974717636634757,0.5261839518079823,0.26617033399708984,0.4130205754187955,0.5733904966069071,0.32179325923593627,0.09298278182099272,0.09925749559082893,0.3654315509729886,
03589,0.8196916923923866,1.1460283885918299,0.6972483462913234,0.5263367531087254,0.26619822720676833,0.41303345745781467,0.5729976871336863,0.32226123310358834,0.09275731578057343,0.09930687830687833,0.3649234003437125,
03678,0.8176287763605957,1.1427393287473036,0.6989312515460323,0.5248279133662646,0.265529451591455,0.41240589568247804,0.5713067538328197,0.3242533526568967,0.09227070368346008,0.09963580246913582,0.36935942284686135,
03679,0.8183807952499409,1.1435890199318637,0.6985552838886978,0.5252177239347237,0.2657734387248927,0.41277881911268793,0.5721469375880136,0.3232605952711866,0.09251672263486078,0.09950617283950618,0.3683130329441369,
03689,0.818468734529643,1.1439217798622014,0.6983326987975288,0.5253696836288988,0.26580133193457106,0.41279170115170727,0.5718098691330039,0.3236634500801229,0.0923998917280221,0.09966313932980601,0.3677984429337607,
03789,0.8188329184490281,1.1442047903086445,0.6983051767019185,0.5254999199370814,0.26592018045956506,0.4128854428060745,0.5725055795120707,0.32283803952796886,0.09259243534326328,0.09965343915343916,0.3681138383683454,
04567,0.8179314321864685,1.1443345857358913,0.6979822809135924,0.5255612174944931,0.2656277585748919,0.4123712422252335,0.5720681628658771,0.32335525467587317,0.09285507012345888,0.09932980599647268,0.36525046559983365,
04568,0.8180193714661703,1.144679903562319,0.6977562451791579,0.5257189430484931,0.2656556517845704,0.41238412426425275,0.5714613372914795,0.3240751610501576,0.092433460326891,0.0994726631393298,0.36469579814565317,
04569,0.8187713903555158,1.14551759778974,0.6973791717205765,0.5261032385850205,0.265899638918008,0.41275704769446264,0.5721976113764421,0.32320703866459993,0.09265021381155604,0.09936243386243387,0.3636937845991806,
04578,0.8183835553855557,1.1449569494686125,0.6977250374994849,0.5258464464625873,0.2657745003095644,0.41247786591862007,0.5723175112260167,0.3230603782628208,0.09283602733852321,0.0993430335097002,0.36503061795752095,
04579,0.819135574274901,1.1457958138963333,0.6973496242882716,0.5262312826567667,0.266018487443002,0.41285078934883,0.5731161903265191,0.32211863791865364,0.09310188249174707,0.09938095238095239,0.3640142788262442,
04589,0.819223513554603,1.1461397024203779,0.6971224817695599,0.5263883536291898,0.26604638065268044,0.41286367138784924,0.5726683199690243,0.3226506873211837,0.09279093641457554,0.09938447971781306,0.36348202086629405,
04678,0.817160597522812,1.1428544438300365,0.6988131681024606,0.5248812626205831,0.2653776050373671,0.4122361096125125,0.5710484358411798,0.3245583929616354,0.09240418922827039,0.0997910052910053,0.3679027428703183,
04679,0.8179126164121574,1.1436955808212985,0.6984354557412068,0.5252671419452349,0.2656215921708047,0.4126090330427225,0.5718644881990069,0.3235955609243466,0.09265538919931042,0.0997231040564374,0.3668856574937142,
04689,0.8180005556918593,1.1440377216343058,0.6982091103655366,0.5254234081045887,0.2656494853804832,0.4126219150817418,0.5714723588597234,0.32406249126816095,0.09241091539467033,0.09983421516754849,0.3663466066401135,
04789,0.8183647396112447,1.1443159973962886,0.6981820757009981,0.525551476542907,0.2657683339054772,0.41271565673610905,0.5722029823009929,0.3231959643031755,0.09268231113500035,0.09980864197530866,0.3666750704544472,
05678,0.8184102512027227,1.1445662122144076,0.6980372748485291,0.5256675266780336,0.26578338053543676,0.41240575500273646,0.5719468077498671,0.32349726073898927,0.09253042965691716,0.09921604938271605,0.3674724858135306,
05679,0.8191622700920682,1.1454097783740895,0.6976646501992616,0.5260545230148354,0.2660273676688744,0.4127786784329464,0.5727638422760791,0.32253258866987006,0.09277390570814996,0.09911640211640212,0.3664444199726195,
05689,0.81925020937177,1.145748284991298,0.6974404663968524,0.5262091206932779,0.26605526087855286,0.4127915604719658,0.5723064955307376,0.3230766896916271,0.09252364305742145,0.09917283950617284,0.36591497109240273,
05789,0.8196143932911554,1.146026030662322,0.697410555509333,0.5263369434967471,0.26617410940354685,0.412885302126333,0.5731338944060962,0.3220959530813772,0.09281751932657552,0.09913139329805998,0.36624199843712635,
